clave_entidad,entidad_federativa,clave_municipio,municipio,poblacion_total,poblacion_de_15_anos_o_mas_analfabeta,poblacion_de_6_a_14_anos_que_no_asiste_a_la_escuela,poblacion_de_15_anos_y_mas_con_educacion_basica_incompleta,poblacion_sin_derechohabiencia_a_servicios_de_salud,viviendas_con_piso_de_tierra,viviendas_que_no_disponen_de_excusado_o_sanitario,viviendas_que_no_disponen_de_agua_entubada_de_la_red_publica,viviendas_que_no_disponen_de_drenaje,viviendas_que_no_disponen_de_energia_electrica,viviendas_que_no_disponen_de_lavadora,viviendas_que_no_disponen_de_refrigerador,indice_de_rezago_social,grado_de_rezago_social
7,Chiapas,7035,Frontera Hidalgo,14556,12.803113,12.615031,42.500748,42.607859000000005,9.345286999999999,4.2651449999999995,9.209454,4.292312,1.7386580000000003,51.181744,21.162728,0.05739,Bajo
7,Chiapas,7036,La Grandeza,7701,8.923077000000001,8.607741,48.65641,17.192572,7.2265630000000005,0.716146,17.513021,4.231771,0.651042,59.244792000000004,45.507813,0.28125900000000004,Medio
7,Chiapas,7037,Huehuetán,36333,12.426059,10.507416000000001,42.469645,41.367352000000004,9.719313,4.681609,16.788856,4.597822,1.445329,59.007121999999995,23.250943,0.181587,Medio
7,Chiapas,7038,Huixtán,22975,18.252159,9.206471,63.122625,16.304679,21.117877,1.500652,20.813397,28.512396999999996,2.892562,95.802523,89.56067900000001,1.8795400000000002,Muy alto
7,Chiapas,7039,Huitiupán,27893,21.743572,11.12919,58.896646,33.273581,26.5625,2.598852,5.277423000000001,18.000638000000002,1.2755100000000001,90.577168,60.395407999999996,1.389175,Alto
7,Chiapas,7040,Huixtla,53242,8.881527,9.360325999999999,41.326182,43.054356,8.612575,1.629786,7.558834,3.238497,1.383913,47.586934,21.243414,-0.21983699999999998,Bajo
7,Chiapas,7041,La Independencia,46409,12.574069999999999,15.149026000000001,69.41333399999999,16.018445,7.853403,1.633869,6.797256,27.170969,0.686044,50.288861,52.446290000000005,0.77228,Medio
7,Chiapas,7042,Ixhuatán,11377,13.869626,8.793868,48.654646,10.538806,9.174664,1.7658349999999998,0.460653,1.880998,0.8445299999999999,74.395393,47.600768,0.39422399999999996,Medio
7,Chiapas,7043,Ixtacomitán,10961,10.222998,6.548176,37.600752,35.170149,9.671325999999999,1.775595,3.853419,2.040045,3.588969,61.428031999999995,36.116358,0.043094,Bajo
7,Chiapas,7044,Ixtapa,28999,13.425926,11.523643,53.652263,20.862788000000002,14.594857999999999,4.37683,2.489424,4.767328,0.8460790000000001,76.163358,49.593231,0.65865,Medio
7,Chiapas,7045,Ixtapangajoya,6284,13.317972,10.569106,53.410138,34.914066999999996,15.555556,3.660131,3.5947709999999997,3.529412,4.117647,62.810458,41.437908,0.573689,Medio
7,Chiapas,7046,Jiquipilas,41063,10.489438999999999,6.267685,46.533983,33.692132,8.246597,2.935682,7.401477000000001,4.7504669999999996,1.298817,46.766302,22.880527,-0.11716800000000001,Bajo
7,Chiapas,7047,Jitotol,24966,15.819447,10.477713,47.598959,26.22767,8.977189,5.573951,1.3612950000000001,3.8631349999999998,0.84621,83.88521,66.813834,0.698862,Medio
7,Chiapas,7048,Juárez,21807,10.317971,6.971736,44.342172999999995,38.175815,6.355723,2.496305,12.859254,2.5455740000000002,0.673345,33.191,15.963212,-0.328909,Bajo
7,Chiapas,7049,Larráinzar,31259,17.351411,11.009739999999999,62.895214,18.177165,6.618633,1.172922,5.563003,17.510054,1.105898,95.760724,88.438338,1.255667,Alto
7,Chiapas,7050,La Libertad,5232,12.022558,10.714286,44.834658000000005,43.272171,1.834282,3.6053129999999998,13.409235,3.7950660000000003,1.7077799999999999,45.351044,12.650221,-0.189003,Bajo
7,Chiapas,7051,Mapastepec,46130,11.938075999999999,8.38785,52.905407999999994,35.863863,6.6959729999999995,2.0017270000000003,12.21446,2.425622,1.318785,43.103854,18.078342000000003,-0.060240999999999996,Bajo
7,Chiapas,7052,Las Margaritas,141027,18.780165,13.495901000000002,64.036364,17.242797,13.929227,3.140055,20.763872,38.359963,2.755346,79.998614,63.41455,1.5991440000000001,Alto
7,Chiapas,7053,Mazapa de Madero,7901,8.139985000000001,9.627507000000001,59.377417,10.327807,8.505611,1.063201,8.682812,9.982280000000001,1.122268,63.083284,31.659776,0.329235,Medio
7,Chiapas,7054,Mazatán,28250,11.380941,10.199106,44.807165999999995,33.723894,10.665299000000001,5.1147290000000005,12.049737,5.5121139999999995,1.012691,43.712345,23.855916,0.060171,Bajo
7,Chiapas,7055,Metapa,5876,8.276864,7.545272,35.866409000000004,42.103472,8.651399000000001,3.3715010000000003,8.842239,2.798982,1.208651,50.381679,16.030534,-0.310815,Bajo
7,Chiapas,7056,Mitontic,13755,36.629545,21.823362,79.457936,6.412214,27.01107,1.549815,25.166052,33.062731,0.774908,99.594096,92.103321,2.865647,Muy alto
7,Chiapas,7057,Motozintla,76398,10.519486,8.311672,54.627855000000004,20.488756,10.137665,1.207584,7.082478,2.2340299999999997,1.002294,68.331119,34.120275,0.277526,Medio
7,Chiapas,7058,Nicolás Ruíz,4765,14.24465,7.192117999999999,61.130629000000006,7.701994,8.950914,1.251203,0.866218,0.769971,0.481232,73.33975,23.676612,0.28470100000000004,Medio
7,Chiapas,7059,Ocosingo,234661,21.889596,12.217448,56.867853000000004,29.491905,27.234579999999998,5.977435,11.156308000000001,20.133164999999998,6.52765,84.756685,60.521527,1.7399349999999998,Alto
7,Chiapas,7060,Ocotepec,14088,27.963375,12.35543,64.86018299999999,19.754401,21.137376,5.447071,4.898937999999999,11.408016,1.027749,92.840014,71.25728000000001,1.645398,Alto
7,Chiapas,7061,Ocozocoautla de Espinosa,97397,10.307547999999999,11.255006,51.112858,42.696387,12.095186,2.308434,7.189241,5.810884,2.2539700000000003,50.115212,30.160459000000003,0.170683,Medio
7,Chiapas,7062,Ostuacán,18469,12.578926,8.587632000000001,47.339073,30.618875,9.926224000000001,3.37581,7.601163000000001,3.5323050000000005,2.7945450000000003,47.015426,28.839705,0.136178,Medio
7,Chiapas,7063,Osumacinta,3983,7.41688,5.766526,40.189989000000004,16.168717,4.427333999999999,2.309913,0.673725,2.40616,0.5774779999999999,51.106833,28.200191999999998,-0.326817,Bajo
7,Chiapas,7064,Oxchuc,54932,15.98233,7.1101399999999995,52.841162,7.365469999999999,42.340826,4.842064,69.937618,58.916724,11.674422999999999,97.603723,91.593227,3.378717,Muy alto
7,Chiapas,7065,Palenque,132265,14.159501,7.632655000000001,44.799919,36.971232,5.502542,4.836648,4.916912,6.81352,1.7955349999999999,58.233003000000004,30.366539000000003,0.086753,Bajo
7,Chiapas,7066,Pantelhó,26391,36.009685,27.348674,74.774244,27.509378,21.003453,7.048547999999999,9.689214,20.455007000000002,3.1891119999999997,95.81555999999999,80.641885,2.491271,Muy alto
7,Chiapas,7067,Pantepec,12266,22.436139,6.779661,52.799799,19.305397,23.890785,3.9590440000000005,1.228669,3.651877,0.921502,85.56314,66.860068,1.13541,Alto
7,Chiapas,7068,Pichucalco,31919,11.196439,7.201308999999999,39.946767,45.596667,6.747464999999999,2.528843,8.285748,2.726955,1.363477,50.192285,21.990444,-0.221975,Bajo
7,Chiapas,7069,Pijijiapan,51193,12.312180999999999,6.558625,49.614137,36.717911,5.891442,3.211071,22.450625,3.3185540000000002,1.128577,37.686417,17.244391,-0.048161,Bajo
7,Chiapas,7070,El Porvenir,12263,8.843102,11.967037,45.200921,4.427954,9.745939,2.9571009999999998,6.205748000000001,12.161599,0.749688,67.846731,57.809245999999995,0.527706,Medio
7,Chiapas,7071,Villa Comaltitlán,30297,12.246435,9.824498,49.465807,44.278310999999995,8.306082,3.5317199999999995,13.342054000000001,3.845651,1.386527,48.005232,26.265533,0.08361299999999999,Bajo
7,Chiapas,7072,Pueblo Nuevo Solistahuacán,29636,19.535114,12.144897,58.198703,26.427318,20.984614999999998,2.815385,5.584615,5.892308,1.138462,77.246154,64.876923,1.119394,Alto
7,Chiapas,7073,Rayón,10866,15.983548,7.831325,45.440363,21.838763,14.315439000000001,2.913025,13.441531,5.4931339999999995,1.290054,74.864752,60.840616000000004,0.768871,Medio
7,Chiapas,7074,Reforma,44829,6.53281,6.078078,35.628791,33.625555,5.890828,1.824876,3.481671,1.560749,0.664319,23.571314,13.990716,-0.724109,Muy bajo
7,Chiapas,7075,Las Rosas,28829,21.412381,17.390524,64.534327,29.650699,20.717848999999998,2.217295,19.650776,2.0648560000000002,1.552106,52.53603100000001,39.578714,1.0540370000000001,Alto
7,Chiapas,7076,Sabanilla,29889,20.225127,6.555249000000001,53.08123199999999,14.573924,21.134249,1.0928959999999999,12.184315,18.224782,1.9494900000000002,96.101019,66.43036500000001,1.3649959999999999,Alto
7,Chiapas,7077,Salto de Agua,64251,23.139155,7.20971,55.160979000000005,18.223841,16.528589,7.802525999999999,7.945131,10.600299,3.5651230000000003,85.291321,54.094798,1.2469700000000001,Alto
7,Chiapas,7078,San Cristóbal de las Casas,215874,9.212306,10.290839,38.343307,44.746472,9.344496000000001,0.7972600000000001,5.765389,5.158405,0.489012,51.764818,36.616878,-0.12271800000000001,Bajo
7,Chiapas,7079,San Fernando,41793,10.7716,11.312975,53.426860999999995,35.101572,4.744142,2.563367,10.779531,2.199904,0.793879,47.594452000000004,26.360592999999998,0.002227,Bajo
7,Chiapas,7080,Siltepec,25937,15.054611999999999,5.4856739999999995,54.332524,11.15395,14.101578,1.616006,5.829165,4.193921,1.8661020000000001,63.139669,47.422084999999996,0.555407,Medio
7,Chiapas,7081,Simojovel,52935,24.598143,16.165622,62.82741,28.3782,18.857517,2.468212,7.245699,18.390051999999997,1.065819,89.21092,66.361257,1.5074370000000001,Alto
7,Chiapas,7082,Sitalá,15518,40.081821999999995,24.513427,73.850066,26.524037,32.680957,46.132339,39.484312,59.521591,7.486797,95.46443000000001,82.4169,4.173845,Muy alto
7,Chiapas,7083,Socoltenango,19092,17.647498000000002,10.411764999999999,59.499627000000004,18.787974,14.72623,2.174343,6.443961,2.747579,0.691836,39.948606,22.988733,0.317392,Medio
7,Chiapas,7084,Solosuchiapa,8561,13.87314,9.950249000000001,51.045358,27.123,11.865234,2.685547,1.123047,2.783203,1.416016,65.332031,42.333984,0.369846,Medio
7,Chiapas,7085,Soyaló,10890,14.146676000000001,10.976789,53.803975,17.630854,8.265107,3.0799220000000003,3.040936,2.378168,1.520468,70.79921999999999,37.660819000000004,0.422559,Medio
7,Chiapas,7086,Suchiapa,25627,11.730727,6.851342999999999,39.057987,39.388145,6.265743,1.353904,7.493703,1.3381610000000002,1.479849,49.59068,17.821158999999998,-0.281148,Bajo
7,Chiapas,7087,Suchiate,41672,14.260451000000002,18.110235999999997,53.317536,49.810424,16.232758,2.6673970000000002,17.749155,5.97424,2.1193020000000002,59.057276,26.518681,0.603534,Medio
7,Chiapas,7088,Sunuapa,2308,12.419561999999999,4.988662000000001,42.535393,29.332756,11.764706,2.139037,11.229947,2.139037,2.673797,60.606061,36.00713,0.224661,Medio
7,Chiapas,7089,Tapachula,353706,6.869078,9.440388,33.960246000000005,42.559923,9.279038,2.0402419999999997,7.551397,1.6057270000000001,0.8325610000000001,45.296919,17.688003,-0.404519,Bajo
7,Chiapas,7090,Tapalapa,4547,13.369528,4.259635,48.048863,22.102485,17.545455,3.4545449999999995,2.272727,3.7272730000000003,1.272727,76.363636,60.272727,0.610062,Medio
7,Chiapas,7091,Tapilula,13592,11.625404,5.9559940000000005,34.725511,23.506474,10.017371,1.071222,2.171395,1.360741,0.8685579999999999,59.554140000000004,38.216561,-0.06529299999999999,Bajo
7,Chiapas,7092,Tecpatán,21426,13.9527,6.642355,54.767229,61.05666,12.532411,3.820225,5.237684,4.407952,4.096801999999999,59.377701,34.312878000000005,0.322362,Medio
7,Chiapas,7093,Tenejapa,48162,19.287865,12.136207,71.142604,14.199992000000002,13.48913,1.445652,5.663043,22.108696,1.554348,98.478261,94.902174,1.683409,Alto
7,Chiapas,7094,Teopisca,49499,21.009148,17.449054,72.701086,31.544071999999996,16.724895,2.4993279999999998,8.537132000000001,5.939264,1.7916330000000003,66.872704,62.787781,1.262836,Alto
7,Chiapas,7096,Tila,83505,23.025148,7.623657000000001,56.423407999999995,24.496737,24.344153,15.706980999999999,7.942419,10.299022,3.507114,95.74811,74.722099,1.745,Alto
7,Chiapas,7097,Tonalá,91913,9.348769,6.190599,39.968767,38.69964,3.403121,2.317102,6.892496,2.262213,0.8586219999999999,32.905983,14.584804,-0.546402,Bajo
7,Chiapas,7098,Totolapa,7211,25.387636999999998,9.870317,57.535663,21.869366,10.444316,1.7311020000000001,2.019619,3.115984,1.500289,71.783035,40.33468,0.721426,Medio
7,Chiapas,7099,La Trinitaria,83111,13.820164000000002,9.494324,63.416497,20.700028,6.052316,1.545476,16.361891,19.25606,1.3006959999999999,48.639309000000004,30.712743,0.473267,Medio
7,Chiapas,7100,Tumbalá,38025,26.677356,9.486781,57.465877,18.177515,11.150264,5.688397,17.669268,17.16587,3.863579,95.83438199999999,74.301535,1.674061,Alto
7,Chiapas,7101,Tuxtla Gutiérrez,604147,3.765032,5.763526000000001,23.334474,40.743064000000004,2.261134,0.746476,5.281406,0.24902600000000003,0.252644,27.075721,7.357428,-1.071436,Muy bajo
7,Chiapas,7102,Tuxtla Chico,41024,11.205983999999999,7.627841,36.203421999999996,43.30392,10.393523,2.861985,25.362454999999997,2.8243270000000003,1.29919,57.606854000000006,18.621728,0.047119,Bajo
7,Chiapas,7103,Tuzantán,30302,10.789916,8.874239,45.743097,47.871428,8.395158,4.060914,9.189119,4.516465,0.7939609999999999,61.473383,26.981648,0.025636000000000003,Bajo
7,Chiapas,7104,Tzimol,16560,16.776728,8.902909,58.789601,24.903382,5.1029160000000005,3.237564,7.804460000000001,4.738422,0.9648370000000001,42.431389,28.066038,0.179531,Medio
7,Chiapas,7105,Unión Juárez,16008,10.570396,6.405817,38.023451,32.933533000000004,7.466871,1.452599,1.095821,2.140673,1.172273,60.907238,34.301733,-0.140053,Bajo
7,Chiapas,7106,Venustiano Carranza,67292,20.643007,9.950130999999999,56.486081000000006,31.834393,15.50847,3.885503,4.79678,3.885503,1.638061,51.350143,34.606139,0.543004,Medio
7,Chiapas,7107,Villa Corzo,65643,15.356044,11.107311,48.314285999999996,42.447786,7.81082,5.2848440000000005,7.607786999999999,5.553565,4.203989,44.983877,25.188105,0.226467,Medio
7,Chiapas,7108,Villaflores,109536,11.107426,8.500367,44.348059,36.5971,5.8413699999999995,2.457357,8.816968,2.3887150000000004,1.074236,39.616295,18.814566,-0.249881,Bajo
7,Chiapas,7109,Yajalón,40285,23.606694,16.790093,55.27411800000001,34.690331,23.554996,3.330663,6.924574000000001,8.755866000000001,2.563809,78.516653,52.695432999999994,1.2893780000000001,Alto
7,Chiapas,7110,San Lucas,7526,21.325351,7.45003,57.638315000000006,20.143503,9.011469,3.9322769999999996,1.747679,3.440743,2.4576729999999998,68.050246,47.078099,0.6739390000000001,Medio
7,Chiapas,7111,Zinacantán,45373,31.008584000000003,22.331134,84.05441,17.283406,13.086175,5.053514,26.172349,12.015889,0.606863,92.618338,86.02008199999999,2.288732,Muy alto
7,Chiapas,7112,San Juan Cancuc,37948,30.779890999999996,13.535473999999999,69.755328,16.751870999999998,32.600575,11.264368,26.594828000000003,45.847701,3.218391,99.640805,95.301724,2.950748,Muy alto
7,Chiapas,7113,Aldama,8480,21.198645000000003,13.269731,71.833969,13.915094,14.718353,1.5748030000000002,6.723198,10.23622,1.1508180000000001,98.970321,95.093882,1.686595,Alto
7,Chiapas,7114,Benemérito de las Américas,23603,14.850812,13.576614000000001,54.312513,49.59539,10.839611,3.729561,11.133566,8.506338000000001,2.535367,48.374058000000005,33.639537,0.410454,Medio
7,Chiapas,7115,Maravilla Tenejapa,14714,19.207248,17.48191,69.365798,13.273073000000002,12.013769,2.8227189999999998,17.246126999999998,41.101549,3.063683,76.14457800000001,60.0,1.64563,Alto
7,Chiapas,7116,Marqués de Comillas,12892,18.775817,12.863496000000001,59.682063,20.338194,8.963585,5.532213,20.343137,14.460784,1.435574,57.387955000000005,37.640056,0.85034,Medio
7,Chiapas,7117,Montecristo de Guerrero,8412,14.617256,8.342246000000001,57.046603000000005,13.195435,17.172832999999997,4.141358,2.098288,3.754832,2.098288,55.825511,49.199337,0.635521,Medio
7,Chiapas,7118,San Andrés Duraznal,6047,29.41344,23.636364,73.889522,16.057548999999998,8.085431,2.059497,1.067887,5.568268,1.1441649999999999,96.796339,79.481312,1.694751,Alto
7,Chiapas,7119,Santiago el Pinar,4959,33.213645,7.395751,62.585278,7.118371000000001,22.502744,5.488474,1.6465419999999997,5.598244,0.768386,98.902305,94.072448,1.868427,Muy alto
7,Chiapas,7120,Capitán Luis Ángel Vidal,4315,15.137451,7.352941,60.978221999999995,8.968714,28.019925,5.354919000000001,4.981319999999999,6.724782,2.366127,67.372354,58.281445,1.136283,Alto
7,Chiapas,7121,Rincón Chamula San Pedro,8718,24.196078,14.754857000000001,71.411765,25.303969,26.258798,2.92366,2.3281,9.474824,1.245263,94.639957,72.44179799999999,1.6963290000000002,Alto
7,Chiapas,7122,El Parral,15587,14.184460999999999,8.233587,51.211197,32.969783,5.8311779999999995,3.00964,3.4563839999999995,3.033153,1.786974,34.798965,21.678815,-0.126434,Bajo
7,Chiapas,7123,Emiliano Zapata,10783,13.128205,5.738132,47.307691999999996,36.900677,8.888889,3.633157,7.6895940000000005,3.8447970000000002,1.305115,46.4903,20.811287,-0.071234,Bajo
7,Chiapas,7124,Mezcalapa,23847,13.494698999999999,11.437712,53.35291899999999,35.727764,13.548498,3.3828099999999997,5.453918,4.590955999999999,3.1756990000000003,48.809113,30.255437,0.341719,Medio
7,Chiapas,7125,Honduras de la Sierra,11650,18.517029,5.395137,58.862966,14.360515,20.922289000000003,2.519214,1.9214349999999998,2.7754060000000003,2.006832,71.69086300000001,48.035866999999996,0.825837,Medio
8,Chihuahua,8001,Ahumada,14635,3.077852,12.429378999999999,48.833233,15.428767,1.047619,0.9285709999999999,0.52381,1.0714290000000002,0.428571,10.333333,3.119048,-0.819982,Muy bajo
8,Chihuahua,8002,Aldama,26047,2.445001,6.388031,29.194035999999997,7.9510119999999995,0.412972,0.364387,0.23077899999999998,0.48585,0.242925,8.757439999999999,1.943399,-1.174008,Muy bajo
8,Chihuahua,8003,Allende,8487,3.255387,6.920414999999999,35.442458,17.815483,0.801457,1.493625,0.473588,1.347905,1.275046,13.697632,4.590164,-0.982017,Muy bajo
8,Chihuahua,8004,Aquiles Serdán,24344,1.1237840000000001,8.390893,24.851839000000002,21.438547,1.11299,0.746689,0.324035,0.154973,0.09861900000000001,18.794026000000002,4.057481,-1.168073,Muy bajo
8,Chihuahua,8005,Ascensión,26093,4.718442,14.446907000000001,49.917026,31.920438,1.2791290000000002,1.101824,0.734549,3.140831,0.8991889999999999,17.147923000000002,6.788247,-0.676733,Bajo
8,Chihuahua,8006,Bachíniva,5807,4.606006,7.808858,59.855498,12.881006,1.149425,3.248376,0.69965,8.345827,1.1994,11.044478,4.247876,-0.5921649999999999,Bajo
8,Chihuahua,8007,Balleza,16440,26.03784,26.913946999999997,69.09441600000001,14.568126999999999,15.375669,24.703419,32.495929,45.847871999999995,23.563619,68.550826,52.221447,3.329732,Muy alto
8,Chihuahua,8008,Batopilas de Manuel Gómez Morín,11270,45.503181,34.066358,84.456333,12.724046000000001,52.315978,53.536804000000004,23.482944,76.947935,50.089766999999995,91.454219,74.506284,6.827093,Muy alto
8,Chihuahua,8009,Bocoyna,23351,9.515435,8.922477,46.030687,11.733972999999999,5.402894,6.000265,15.63786,34.846675,11.973981,52.621796999999994,36.014868,0.922968,Medio
8,Chihuahua,8010,Buenaventura,25146,3.72929,12.746619,48.076383,20.905909,1.086401,0.894683,0.21728000000000003,3.131391,0.306748,10.876789,4.409509,-0.807769,Muy bajo
8,Chihuahua,8011,Camargo,49499,2.422647,8.481344,27.675117999999998,14.155842000000002,0.41496400000000006,0.587334,0.389428,0.7852399999999999,0.383044,9.671859,3.243105,-1.1489850000000001,Muy bajo
8,Chihuahua,8012,Carichí,8113,35.13315,38.560411,72.06611600000001,19.696783,19.251578,33.318305,27.502253999999997,46.25789,17.357979999999998,57.394049,47.29486,3.492768,Muy alto
8,Chihuahua,8013,Casas Grandes,11815,3.673804,5.832076,39.87364,23.842573,0.9469700000000001,1.325758,0.9740260000000001,4.247835,2.462121,14.529221,8.225108,-0.850455,Muy bajo
8,Chihuahua,8014,Coronado,2034,3.634004,6.761566,41.077223,10.766962,0.148588,2.82318,0.594354,2.2288259999999998,1.485884,12.778603,4.4576519999999995,-0.871124,Muy bajo
8,Chihuahua,8015,Coyame del Sotol,1230,6.503198,14.102564000000001,58.10234499999999,6.2601629999999995,0.449438,2.696629,0.898876,0.449438,2.247191,10.786517,6.067416000000001,-0.458541,Bajo
8,Chihuahua,8016,La Cruz,3704,3.3904349999999996,8.0,37.366167,10.205184,0.257511,1.11588,0.343348,1.373391,0.772532,8.154506,2.832618,-1.0044600000000001,Muy bajo
8,Chihuahua,8017,Cuauhtémoc,180638,1.798713,7.501358,35.123774,13.12127,0.367608,0.629683,0.42565200000000003,0.96739,0.184684,10.588525,3.880114,-1.0906770000000001,Muy bajo
8,Chihuahua,8018,Cusihuiriachi,5099,5.431145,15.147453,67.232947,11.943518,0.824499,3.062426,1.354535,8.657244,1.295642,15.135453,6.183746,-0.317614,Bajo
8,Chihuahua,8019,Chihuahua,937674,1.014184,4.399848,16.237419,10.907949,0.533647,0.41786899999999993,0.818437,0.349998,0.132081,8.833461,1.8311689999999998,-1.386087,Muy bajo
8,Chihuahua,8020,Chínipas,6222,10.532380999999999,5.938865,57.70915,12.262938,28.843996,9.090909,9.203142999999999,35.914703,19.809203,62.962963,41.358025,1.901284,Muy alto
8,Chihuahua,8021,Delicias,150506,1.8582459999999998,5.181866,23.925245,13.242660999999998,0.36539299999999997,0.287694,0.287694,0.235195,0.186896,9.958001,2.2574549999999998,-1.27883,Muy bajo
8,Chihuahua,8022,Dr. Belisario Domínguez,2456,7.05191,15.867159,62.242899,7.69544,1.570681,2.617801,0.20942399999999997,3.874346,1.465969,12.565445,3.3507849999999997,-0.383432,Bajo
8,Chihuahua,8023,Galeana,6656,6.103504,15.654039000000001,51.334416,33.653846,1.594283,1.374382,0.109951,2.2539860000000003,0.989555,16.162727,9.235844,-0.604243,Bajo
8,Chihuahua,8024,Santa Isabel,3791,3.2482599999999997,9.090909,50.215446,10.18201,0.4662,0.543901,0.3108,1.243201,0.6216010000000001,10.411810000000001,1.942502,-0.855143,Muy bajo
8,Chihuahua,8025,Gómez Farías,7023,3.4063260000000004,4.793233,46.078982,7.674783000000001,0.66719,1.33438,0.235479,7.496075,0.274725,7.692308000000001,2.904239,-0.922168,Muy bajo
8,Chihuahua,8026,Gran Morelos,2448,4.8877809999999995,4.316547,60.648379000000006,8.210784,0.991189,2.863436,0.550661,3.3039650000000003,0.550661,8.480176,2.312775,-0.7297600000000001,Muy bajo
8,Chihuahua,8027,Guachochi,50180,21.06681,13.790825,58.943966,15.647668,21.144851,16.79412,28.019897999999998,43.559284000000005,25.012992999999998,70.331873,59.529289,2.944131,Muy alto
8,Chihuahua,8028,Guadalupe,4237,3.3005400000000003,5.2706550000000005,44.842907000000004,14.208166,0.513573,1.027146,1.3939840000000001,3.815114,0.5869409999999999,13.426266,3.4482760000000003,-0.9180940000000001,Muy bajo
8,Chihuahua,8029,Guadalupe y Calvo,50514,19.740113,14.222024,65.88427800000001,14.140634,32.671969,17.602689,8.477494,50.733787,27.982290999999996,77.699434,61.941461,3.264541,Muy alto
8,Chihuahua,8030,Guazapares,8196,16.998294,10.988372,60.280462,16.093216,24.335286,12.798558,11.671924,39.88283,14.916629,52.005408,38.621,1.85595,Muy alto
8,Chihuahua,8031,Guerrero,35473,4.296043,7.471469,51.343227,15.733092999999998,2.4824200000000003,2.567144,3.719393,14.437007999999999,3.21952,21.672456,11.429298,-0.386209,Bajo
8,Chihuahua,8032,Hidalgo del Parral,116662,1.7378470000000001,3.7625889999999997,24.571259,11.90019,0.747636,0.5934550000000001,0.43927299999999997,0.49745500000000004,0.279273,13.480726999999998,3.278545,-1.239709,Muy bajo
8,Chihuahua,8033,Huejotitán,824,4.991948000000001,11.864407,57.971014000000004,5.097087,0.35587199999999997,2.491103,1.067616,3.5587190000000004,0.7117439999999999,21.708185,4.626335,-0.505817,Bajo
8,Chihuahua,8034,Ignacio Zaragoza,5196,3.007335,5.763689,54.327628000000004,8.622017,0.769231,1.538462,0.769231,7.743589999999999,0.717949,6.7692309999999996,2.307692,-0.809208,Muy bajo
8,Chihuahua,8035,Janos,11005,3.4688199999999996,27.365854,64.795446,26.069968,1.682767,1.05952,0.15581199999999998,5.172951,1.58928,11.654721,6.450608,-0.30270199999999997,Bajo
